date,CORE_PRICE_ONLY,ASYM_BETA_0022_PRICE_ONLY,ASYM_BETA_0024_PRICE_ONLY,CORE_STRICT_ROUTER,ASYM_BETA_0022_STRICT_ROUTER,ASYM_BETA_0024_STRICT_ROUTER,ASYM_BETA_0024_ALL_PERP_STRESS
2024-11-21,0.06573019869517738,0.08140881471829803,0.08140881471829803,0.06517837781209312,0.08061318689659602,0.08061318689659602,0.08018500138196671
2024-11-22,0.00395726297629273,0.004901188416036722,0.004901188416036722,0.003256068900217679,0.003868413117104952,0.003868413117104952,0.003182916804996605
2024-11-23,-0.010078350883727882,-0.012482338651740543,-0.012482338651740543,-0.010837159937246321,-0.013533646590748183,-0.013533646590748183,-0.014010807231198297
2024-11-24,-0.0030717978123553924,-0.0038045133579743934,-0.0038045133579743934,-0.003853125767667387,-0.00493004689653298,-0.00493004689653298,-0.005594804220489857
2024-11-25,-0.061673851004708014,-0.07638490692368116,-0.07638490692368116,-0.062168549528878514,-0.07712439008203986,-0.07712439008203986,-0.07769615185734813
2024-11-26,-0.011733737099909936,-0.014532583933750875,-0.014532583933750875,-0.011733737099909991,-0.014632096356820057,-0.014632096356820057,-0.015049217752627797
2024-11-27,0.04238507278190995,0.05249517885874348,0.05249517885874348,0.04238507278190995,0.052334228283684725,0.052334228283684725,0.05165964248462074
2024-11-28,-0.002285863665387078,-0.0028311104378334947,-0.0028311104378334947,-0.002285863665387078,-0.002916229286130334,-0.002916229286130334,-0.003273024696193616
2024-11-29,0.018987290156683212,0.026923403897610162,0.026923403897610162,0.018987290156683212,0.026587315692121027,0.026587315692121027,0.025792739780888807
2024-11-30,-0.010794274574184248,-0.01535834056646909,-0.01535834056646909,-0.010794274574184248,-0.01564547734607402,-0.01564547734607402,-0.01632435011318545
2024-12-01,0.008061468764155144,0.011470042001891924,0.011470042001891924,0.008061468764155144,0.01122581697014513,0.01122581697014513,0.010648364441186997
2024-12-02,-0.030812785883247484,-0.04384113597854902,-0.04365677478894137,-0.031414055120912665,-0.04479388801159112,-0.04460453810498244,-0.04486193609337241
2024-12-03,-0.0004053637173882514,-0.0005767607616567587,-0.0005717826673705239,-0.0004053637173881963,-0.0010442382426325558,-0.0010256869382547773,-0.0021307346595298426
2024-12-04,0.00358505609230847,0.005100899744319261,0.005021332746937839,0.002553816087528693,0.0033299064543916845,0.0032870978678025686,0.002573796739940404
2024-12-05,-0.017152141472148774,-0.02440445889745466,-0.02440445889745466,-0.01715214147214872,-0.02560378642018657,-0.02560378642018657,-0.0284366019874156
2024-12-06,0.028832759145512643,0.04102390868274025,0.04102390868274025,0.028832759145512643,0.04024527845063042,0.04024527845063042,0.03840530277129184
2024-12-07,0.0009138683812970338,0.0013002728193013727,0.0013002728193013727,0.0009138683812970338,0.0007693940622797157,0.0007693940622797157,-0.0004854422647954104
2024-12-08,0.012797501081567075,0.018208577024761977,0.018208577024761977,0.012797501081567075,0.01755890278342931,0.01755890278342931,0.016023482140622658
2024-12-09,-0.0379105483466009,-0.05393999463022646,-0.05393999463022646,-0.0379105483466009,-0.05424002344340628,-0.05424002344340628,-0.05494937531381938
2024-12-10,-0.007026056763778543,-0.009996834143494025,-0.009996834143494025,-0.007026056763778543,-0.010259646389429888,-0.010259646389429888,-0.010881034628197783
2024-12-11,0.04691851376393741,0.06675673370237344,0.06675673370237344,0.04691851376393741,0.0665052053500077,0.0665052053500077,0.06591047950292706
2024-12-12,-0.011082422744128628,-0.015768324368270338,-0.015768324368270338,-0.011082422744128628,-0.016031002205442513,-0.016031002205442513,-0.01665207843531713
2024-12-13,0.014198990863292016,0.020202648717141985,0.020202648717141985,0.014198990863292016,0.020003378189246135,0.020003378189246135,0.019532191990267567
2024-12-14,-4.19031937628489e-05,-5.96208217800697e-05,-5.96208217800697e-05,-4.19031937628489e-05,-0.0003674430480272717,-0.0003674430480272717,-0.001095217491768774
2024-12-15,0.030013705383553635,0.04270418598066091,0.04270418598066091,0.030013705383553635,0.04204474726336538,0.04204474726336538,0.040486105480696866
2024-12-16,0.01526526030644626,0.021719761250368407,0.021719761250368407,0.01526526030644626,0.021114558325955768,0.021114558325955768,0.019684091476015686
2024-12-17,0.0007079101319968917,0.0010072307150370964,0.0010072307150370964,0.0007079101319968917,0.0006978647145670092,0.0006978647145670092,-3.355482176492508e-05
2024-12-18,-0.0558703575319216,-0.07949362160916594,-0.07949362160916594,-0.0558703575319216,-0.07980447052819406,-0.07980447052819406,-0.08053940514654845
2024-12-19,-0.027365671293993032,-0.03893650255741752,-0.03893650255741752,-0.027365671293993032,-0.03912556704517223,-0.03912556704517223,-0.039572617844900515
2024-12-20,0.0035252764517319513,0.005015843905447877,0.004783328041662966,0.0035252764517319513,0.004879903025756249,0.004665985158948338,0.004344596410278401
2024-12-21,-0.005249707991702657,-0.007469404512269142,-0.007166160647420036,-0.005249707991702657,-0.007612441972303374,-0.0072896955842787214,-0.007628040442743456
2024-12-22,-0.02164330280426996,-0.0307945858859454,-0.02954438324594339,-0.02164330280426996,-0.03091596554244802,-0.029649316398483783,-0.029936719364844655
2024-12-23,-0.003202142493870186,-0.004556081525000266,-0.004371113129201206,-0.003202142493870186,-0.004652390743764445,-0.004454280852663861,-0.004682078929878708
2024-12-24,0.03986141867321402,0.0567157375179237,0.05441318456146616,0.03986141867321402,0.0566014671464683,0.05431473979346335,0.05404509883595243
2024-12-25,0.0077639591022340415,0.011046738455350013,0.01059826151750642,0.0077639591022340415,0.010924671982817546,0.01049291732847668,0.01020438708000948
2024-12-26,-0.03658870195595676,-0.05205924137491982,-0.04994573346010382,-0.03658870195595676,-0.05221423817059623,-0.05007985470348586,-0.05044718806435544
2024-12-27,-0.01558142885179914,-0.022169613082704404,-0.021269568220712288,-0.01558142885179914,-0.022350820354512524,-0.02142616512426554,-0.021855047001995365
2024-12-28,0.01061484937862045,0.015103050297471797,0.014489894679016152,0.01061484937862045,0.014957808163134079,0.014364569735408672,0.01402132160849412
2024-12-29,-0.01638824763903468,-0.021942335926596567,-0.022370923391671287,-0.01638824763903468,-0.022044419289082517,-0.02248169880114792,-0.02278510129277911
2024-12-30,-0.010093537106537043,-0.013487650061018527,-0.013778272719256522,-0.010093537106537043,-0.013631277774314055,-0.013934152077957784,-0.014361069924575642
2024-12-31,0.008448460832582105,0.011289390632971413,0.011532646700618345,0.008448460832582105,0.01115356235807119,0.01138515312928301,0.010981196336778742
2025-01-01,0.010855240659998211,0.014505488591840879,0.014225158065745357,0.010855240659998211,0.014168992815890347,0.01391218190897181,0.012912195834672291
2025-01-02,0.025298178626284695,0.03380509497225517,0.0332126242890903,0.025298178626284695,0.033661554474177846,0.03307915688868546,0.032652610038831575
2025-01-03,0.012263675572221189,0.016387532223253485,0.01610032307860633,0.012263675572221189,0.016285002711984076,0.016004961044888688,0.01570018050171007
2025-01-04,0.0004718144831972193,0.0006304696337781324,0.0006194199746972806,0.0004718144831972193,0.0005295296381957471,0.000525510839251897,0.00022537381202325513
2025-01-05,0.0014570278098766654,0.0019469766664909991,0.0019128538043411158,0.0014570278098766654,0.0018459038664235816,0.001818823278834314,0.0015182982845358683
2025-01-06,0.039364049367443865,0.05260083925474318,0.05167895291796818,0.039364049367443865,0.0524924222091212,0.051578174759813855,0.051256084956698755
2025-01-07,-0.05165509861535522,-0.06902494998904743,-0.06781521342983954,-0.05165509861535522,-0.06924961254048256,-0.06802450156305162,-0.06869334296895768
2025-01-08,-0.01953491432743626,-0.026103841065764296,-0.025646343148300853,-0.01953491432743626,-0.026358559186670738,-0.02588343359544243,-0.026641096242564943
2025-01-09,-0.026384429891623817,-0.03525661556316319,-0.03463870541896947,-0.026384429891623817,-0.03536966904962002,-0.034743952852727356,-0.03508032204850475
2025-01-10,0.02348526765730452,0.03138256375417995,0.030832550538652408,0.02348526765730452,0.03128035294276432,0.030737508770057653,0.03043375093799172
2025-01-11,-0.0013314174940783907,-0.0017791278771459914,-0.0017479467457314675,-0.0013314174940783907,-0.0018806580738065515,-0.001842408967969944,-0.002144313355460059
2025-01-12,-0.0005806554525006336,-0.0007759101162147364,-0.0007623114561013549,-0.0005806554525006336,-0.0009046847944710334,-0.0008821194955979106,-0.0012650194435969153
2025-01-13,-9.476962625010188e-05,-0.00012663742568965792,-0.00012441796846955042,-9.476962625010188e-05,-0.00023119219788991785,-0.00022169139534577997,-0.0005325794105169868
2025-01-14,0.021417849900725594,0.02861994377900661,0.028118348452716154,0.021417849900725594,0.028517167893668205,0.028022776877764777,0.02771732624776746
2025-01-15,0.04076693186038316,0.054475463377266095,0.05352072223456732,0.04076693186038316,0.05440535425353499,0.053455554878910405,0.05324726685030412
2025-01-16,-0.005075258203325772,-0.006781894780120053,-0.006663034772868846,-0.005075258203325772,-0.00688325584672933,-0.006757347979276185,-0.007058775975685938
2025-01-17,0.04090699518838892,0.05466262523485711,0.05370460387910996,0.04090699518838892,0.05452426836458324,0.05357599951969272,0.05316499028675481
2025-01-18,0.0045999384304846735,0.006146741147107546,0.006039012891066457,0.0045999384304846735,0.006042899625487541,0.005942413604131502,0.005633679669925895
2025-01-19,-0.03414797548451742,-0.045630777275205175,-0.04561906752542601,-0.03439213853698475,-0.04609245147905239,-0.04608074739384127,-0.04649491021280472
2025-01-20,-0.015682647831072594,-0.02095618847417788,-0.02095618847417788,-0.015822130852730765,-0.0214708018215114,-0.0214708018215114,-0.022449471672842947
2025-01-21,0.03579486470292703,0.04783145927921614,0.04783145927921614,0.03565451817599885,0.04750235541902326,0.04750235541902326,0.047087910388240006
2025-01-22,0.0025610041330200173,0.0034221826487986218,0.0034221826487986218,0.002413578645685588,0.0031403808637076036,0.0031403808637076036,0.0028887143027436224
2025-01-23,-0.007274915804324267,-0.009721222358072157,-0.009721222358072157,-0.0073736242914234085,-0.009902741048327002,-0.009902741048327002,-0.010051257286057713
2025-01-24,0.005133747620388762,0.006860052197216945,0.006860052197216945,0.005026712626112095,0.00666600077946411,0.00666600077946411,0.006514998728235355
2025-01-25,0.005409595085648866,0.007228657775457467,0.007228657775457467,0.0053505420968738004,0.0070988036450410075,0.0070988036450410075,0.006947739885754256
2025-01-26,-0.04117686496106476,-0.05502324302597228,-0.05502324302597228,-0.04127474669164066,-0.0551998082488242,-0.0551998082488242,-0.055341530018553686
2025-01-27,-0.00573455466770606,-0.0076628902036439805,-0.007486426275227044,-0.0057345546677061154,-0.007748335222399927,-0.0075640661159659395,-0.00781818670758505
2025-01-28,-0.0073206238502596666,-0.009782300463997022,-0.009557029956008947,-0.0073206238502596666,-0.009881284055422324,-0.00964697619115873,-0.009941366990527611
2025-01-29,0.023661199942527578,0.0316176560783551,0.03088955275824372,0.023661199942527578,0.03155055387649508,0.030828634060588778,0.030629239093618255
2025-01-30,0.00954081835292131,0.012749070804584903,0.01245548038921227,0.00954081835292131,0.012650119902075874,0.012365610376240177,0.012071468155689935
2025-01-31,-0.021899499765762886,-0.029263556098750546,-0.028589663881662633,-0.021899499765762886,-0.02941601437329655,-0.028728267272875696,-0.029181890076922845
2025-02-01,-0.04968480885816029,-0.06639066104351843,-0.0663752750250181,-0.04972876433293327,-0.06649535204993606,-0.0664799677567588,-0.06661970596724875
2025-02-02,-0.029665211334154395,-0.03963973287011468,-0.03931052271873503,-0.02966521133415445,-0.039736602014013966,-0.039404226900775385,-0.03969238618403226
2025-02-03,0.03713314320824468,0.04961865468687347,0.046829794350587844,0.03713314320824468,0.04947268998267251,0.04671636537031132,0.04628347203007599
2025-02-04,-0.03518644109279401,-0.04701740061303826,-0.046283604013405054,-0.03518644109279401,-0.04713109355428591,-0.04639007453519728,-0.04672841750672874
2025-02-05,-0.011770285996367091,-0.01572788366296473,-0.014288045096027806,-0.011770285996367091,-0.015832011339288243,-0.014353001296033896,-0.01466310513799618
2025-02-06,-0.0006011648811647952,-0.0008032983494316303,-0.0007270725120183286,-0.0006011648811647952,-0.0009040848275781999,-0.0007898573431442957,-0.0010895966877322305
2025-02-07,-0.0004924687494659574,-0.0006580546302474685,-0.0005956111243074838,-0.0004924687494659574,-0.0007588557587655531,-0.0006584042152200098,-0.0009581829926286201
2025-02-08,-0.0006430634939713631,-0.0008592847976848586,-0.0007777463464650947,-0.0006430634939713631,-0.0009567075898714306,-0.0008384360693468595,-0.001128174422958983
2025-02-09,0.00018673905907151678,0.00024952751337689035,0.00022584958141267042,0.00018673905907151678,0.00016652591634369607,0.0001741491144173768,-7.267827095380763e-05
2025-02-10,0.010035687350816946,0.013410049949529955,0.012137556002691435,0.010035687350816946,0.01330782980640488,0.012073962880350342,0.011770364694785984
2025-02-11,-0.016961983897908373,-0.022665218969337243,-0.02051449215990711,-0.016961983897908373,-0.022765566545093652,-0.020577136375158234,-0.02087620377263022
2025-02-12,0.021839938524633062,0.02918331911626877,0.024917137578035344,0.021839938524633062,0.029079507962839646,0.02487334394865459,0.02456590831222094
2025-02-13,-0.0128931248485874,-0.01722826172050969,-0.014729516470815236,-0.0128931248485874,-0.017329931732792736,-0.014772694896713179,-0.015075810878173113
2025-02-14,0.009236695789816451,0.012342408405137149,0.01055229545744431,0.009236695789816451,0.012224453567815985,0.010502416294716044,0.010152264981805548
2025-02-15,0.0007095349684433927,0.0009481063962190397,0.0008105953465153459,0.0007095349684433927,0.0008471432582459748,0.0007678317642842991,0.0004676271613472949
2025-02-16,-0.014876960727340904,-0.01987913527762469,-0.016995913763531708,-0.014876960727340904,-0.019977997623697452,-0.017037916492390393,-0.017332779828936107
2025-02-17,-0.0035177550289164916,-0.004700552039830161,-0.004018795384921409,-0.0035177550289164916,-0.004800945411721158,-0.004061352612375058,-0.004360108584238742
2025-02-18,-0.0011302986009604776,-0.0015103460447609461,-0.0012912891215515413,-0.0011302986009604776,-0.0016100883961791546,-0.0013335506981669853,-0.0016302315023283276
2025-02-19,0.01016632497746972,0.013584612691219904,0.011614333449947705,0.01016632497746972,0.01348237494038651,0.011571108235370886,0.011267662927426647
2025-02-20,0.017182894357943512,0.022960407549838777,0.019630285786718098,0.017182894357943512,0.02288038101068568,0.01959649601816227,0.01935927680543026
2025-02-21,-0.02159625654849706,-0.028857702408857305,-0.026969844919482015,-0.02159625654849706,-0.028950951928966573,-0.027038316489038094,-0.027316178150940562
2025-02-22,0.0038367893861199764,0.005126857335736638,0.00478222407032324,0.0038367893861199764,0.0049321667388047,0.0046395909091956344,0.004060855127995477
2025-02-23,-0.003034768875022631,-0.004055168398208365,-0.003782575299677183,-0.003034768875022631,-0.004062061980788845,-0.003787628553280409,-0.0038081434640692136
2025-02-24,-0.04888030085811046,-0.06531563341318657,-0.05760282980054092,-0.04888030085811046,-0.06539637979890411,-0.057645867496750824,-0.05788797575986959
2025-02-25,-0.0313750916410277,-0.04192453704160195,-0.03695183517714674,-0.0313750916410277,-0.04202926346442959,-0.03700748490162031,-0.03732053384912637
2025-02-26,-0.04995816437454048,-0.06675591379347622,-0.0551689858817373,-0.04995816437454048,-0.0668500477958649,-0.055198339942196695,-0.05548175503189756
2025-02-27,0.005442011990729023,0.005393315061854826,0.0055096525972635904,0.005442011990729023,0.0053875777872216535,0.005503914658750331,0.005218441037687427
2025-02-28,-0.0042338096093689215,-0.004318899770731606,-0.004318899770731606,-0.0042338096093689215,-0.004322354117741067,-0.004322354117741067,-0.004494226591232442
2025-03-01,0.02032710396711601,0.020735633569573923,0.020735633569573923,0.02032710396711601,0.02074039381206072,0.02074039381206072,0.020977249490527816
2025-03-02,0.09534090292481712,0.09725704313017368,0.09725704313017368,0.09534090292481712,0.09725184661397202,0.09725184661397202,0.09699330557182617
2025-03-03,-0.08538654927336375,-0.08710262909891744,-0.08710262909891744,-0.08538654927336375,-0.08710659677673471,-0.08710659677673471,-0.08730400304204322
2025-03-04,0.012309933784973248,0.012557336088990284,0.012557336088990284,0.012309933784973248,0.012560784501829403,0.012560784501829403,0.0127323721933561
2025-03-05,0.038083806073143656,0.03884920591467125,0.03884920591467125,0.038083806073143656,0.03884358876754046,0.03884358876754046,0.03856412336695625
2025-03-06,-0.007440124556858829,-0.007589654521007585,-0.007589654521007585,-0.007440124556858829,-0.007593948631673952,-0.007593948631673952,-0.007807594070456836
2025-03-07,-0.034805673493573885,-0.03550519015756166,-0.03550519015756166,-0.034805673493573885,-0.035510012956667336,-0.035510012956667336,-0.03574996030923949
2025-03-08,-0.006673828580645025,-0.006807957699152701,-0.006807957699152701,-0.006673828580645025,-0.006813945972770963,-0.006813945972770963,-0.0071118725930970905
2025-03-09,-0.0636502442229373,-0.06492947263692149,-0.06492947263692149,-0.0636502442229373,-0.06493511047727041,-0.06493511047727041,-0.0652156024567857
2025-03-10,-0.012870199688575902,-0.013128862091780706,-0.012880248577072729,-0.012870199688575945,-0.013131693528121824,-0.012880248577072706,-0.013021160558560951
2025-03-11,0.023471139732073616,0.023942857464195742,0.023471139732073616,0.02347113973207371,0.023941021369959126,0.02347113973207371,0.02337982625804158
2025-03-12,0.0038358751998520966,0.0039129677641942156,0.0038358751998520966,0.003835875199852179,0.003911593860028484,0.003835875199852179,0.0037675207239513675
2025-03-13,-0.013048149665633575,-0.013310388467793309,-0.013048149665633575,-0.013048149665633613,-0.013312117101138665,-0.013048149665633613,-0.01313418127950039
2025-03-14,0.015051562228901664,0.015354065169984249,0.015051562228901664,0.015051562228901583,0.015352761255958747,0.015051562228901583,0.014986703040606786
2025-03-15,0.0018010470567719837,0.0018372440988740654,0.0018010470567719837,0.001801047056771976,0.001841889122175866,0.001801047056771976,0.002032176267891872
2025-03-16,-0.008905257375743065,-0.00908423325255185,-0.008905257375743065,-0.008905257375743103,-0.00907969232305017,-0.008905257375743103,-0.008679261336813293
2025-03-17,0.007402061744559668,0.007550826730795092,0.007402061744559668,0.007402061744559596,0.007552353698234038,0.007402061744559596,0.0074780284893878335
2025-03-18,-0.006563481201070619,-0.0066953925825517825,-0.006563481201070619,-0.006563481201070642,-0.006696243449863748,-0.006563481201070642,-0.006605824973978658
2025-03-19,0.021264585350358283,0.021691956244592324,0.021264585350358283,0.021264585350358356,0.02168933332789824,0.021264585350358356,0.021134137582580648
2025-03-20,-0.011201206921315137,-0.01142632628007951,-0.011201206921315137,-0.011201206921315099,-0.011427742549277364,-0.011201206921315099,-0.011271690305280968
2025-03-21,-0.000591316646522748,-0.0006032007966171979,-0.000591316646522748,-0.0005913166465227881,-0.0006042774628318703,-0.0005913166465227881,-0.0006448880387764921
2025-03-22,-0.0009671043884931313,-0.0009865410368226511,-0.0009671043884931313,-0.000967104388493123,-0.0009882249252486375,-0.000967104388493123,-0.0010508885354547637
2025-03-23,0.008530413800280965,0.008701856154502608,0.008530413800280965,0.008530413800280856,0.008702376399707834,0.008530413800280856,0.008556295210899734
2025-03-24,0.005246266406000868,0.005351704698277975,0.005246266406000868,0.005246266406000899,0.005351143722275742,0.005246266406000899,0.005218356950448699
2025-03-25,-0.00038387908931968604,-0.0003915942056493604,-0.00038387908931968604,-0.00038387908931969417,-0.0003907484636360703,-0.00038387908931969417,-0.000341799388883568
2025-03-26,-0.0017656569815001958,-0.0018011427617616762,-0.0017656569815001958,-0.0017656569815002188,-0.0018012251820576086,-0.0017656569815002188,-0.0017697585157642193
2025-03-27,0.0015675267754389508,0.0015990305790033056,0.0015675267754389508,0.001567526775438921,0.0015983348421408916,0.001567526775438921,0.0015329101430945347
2025-03-28,-0.014097269962289197,-0.014380593750210635,-0.014097269962289197,-0.014097269962289216,-0.014381935977443083,-0.014097269962289216,-0.014164072984202303
2025-03-29,-0.009213125264475586,-0.009398288601455623,-0.009213125264475586,-0.009213125264475597,-0.009399024055913197,-0.009213125264475597,-0.00924972571884064
2025-03-30,-0.0013701886884521482,-0.001397726435151888,-0.0013701886884521482,-0.0013701886884521786,-0.001399270966506827,-0.0013701886884521786,-0.0014470397449880545
2025-03-31,0.0008506890405358234,0.0008677859991634585,0.0008506890405358234,0.000850689040535757,0.0008665498710942465,0.000850689040535757,0.0007891855803472403
2025-04-01,0.013839373431162382,0.014117514072113795,0.013839373431162382,0.013839373431162372,0.014116729508748316,0.013839373431162372,0.013800344607811432
2025-04-02,-0.013588917657383593,-0.013862024694046826,-0.013588917657383593,-0.01358891765738357,-0.013861945681406196,-0.01358891765738357,-0.013584985930923277
2025-04-03,0.003698617927326583,0.003772951925614727,0.003698617927326583,0.0036986179273266195,0.003771867150608399,0.0036986179273266195,0.0036446473172822014
2025-04-04,0.0035622704535083452,0.003633864170674042,0.0035622704535083452,0.0035622704535083205,0.0036316522119135275,0.0035622704535083205,0.0034522222491211174
2025-04-05,-0.0018371985068655612,-0.001874122112749621,-0.0018371985068655612,-0.0018371985068655894,-0.001876755046036238,-0.0018371985068655894,-0.001968203931355328
2025-04-06,-0.02678163203083918,-0.02731988329892111,-0.02678163203083918,-0.026781632030839164,-0.027321283264298057,-0.026781632030839164,-0.026851326971705003
2025-04-07,0.003147841503187439,0.0031434401213277924,0.003147841503187439,0.0031478415031873652,0.003143440121327723,0.0031478415031873652,0.003061828882044315
2025-04-08,-0.01226737534670547,-0.01226737534670547,-0.01226737534670547,-0.012267375346705522,-0.012267375346705522,-0.012267375346705522,-0.012368667850104265
2025-04-09,0.02818534105080479,0.02818534105080479,0.02818534105080479,0.028185341050804835,0.028185341050804835,0.028185341050804835,0.028048702332735376
2025-04-10,-0.01595635693309986,-0.01595635693309986,-0.01595635693309986,-0.015956356933099825,-0.015956356933099825,-0.015956356933099825,-0.01608534454235855
2025-04-11,0.017633834294774834,0.017633834294774834,0.017633834294774834,0.01763383429477483,0.01763383429477483,0.01763383429477483,0.01752133019432267
2025-04-12,0.009770848721942473,0.009770848721942473,0.009770848721942473,0.00977084872194256,0.00977084872194256,0.00977084872194256,0.009631659940356307
2025-04-13,-0.007853761388076235,-0.007853761388076235,-0.007853761388076235,-0.007853761388076252,-0.007853761388076252,-0.007853761388076252,-0.007983112561644856
2025-04-14,0.004383484978334008,0.004383484978334008,0.004383484978334008,0.0043834849783339624,0.0043834849783339624,0.0043834849783339624,0.004308601689165137
2025-04-15,-0.004945901782061233,-0.004945901782061233,-0.004945901782061233,-0.004945901782061224,-0.004945901782061224,-0.004945901782061224,-0.004976580098492556
2025-04-16,0.002039591964162628,0.002039591964162628,0.002039591964162628,0.0020395919641627014,0.0020395919641627014,0.0020395919641627014,0.001959667004302279
2025-04-17,0.004820988562000956,0.004820988562000956,0.004820988562000956,0.004820988562000972,0.004820988562000972,0.004820988562000972,0.00482152234890787
2025-04-18,-0.0024595890363562746,-0.0024595890363562746,-0.0024595890363562746,-0.0024595890363562356,-0.0024595890363562356,-0.0024595890363562356,-0.002391020154809409
2025-04-19,0.00314813126862134,0.00314813126862134,0.00314813126862134,0.003148131268621235,0.003148131268621235,0.003148131268621235,0.003055160584373162
2025-04-20,0.0005305402014569978,0.0005305402014569978,0.0005305402014569978,0.0005305402014570415,0.0005305402014570415,0.0005305402014570415,0.0005582886170587553
2025-04-21,0.012113656341286,0.012113656341286,0.012113656341286,0.012113656341286028,0.012113656341286028,0.012113656341286028,0.012106687706814556
2025-04-22,0.06744259906204811,0.06744259906204811,0.06744259906204811,0.06744259906204819,0.06744259906204819,0.06744259906204819,0.06725888844109917
2025-04-23,0.0026549878005859054,0.0026549878005859054,0.0026549878005859054,0.0026549878005859284,0.0026549878005859284,0.0026549878005859284,0.0024333501275717317
2025-04-24,0.003088767876841733,0.003088767876841733,0.003088767876841733,0.003088767876841647,0.003088767876841647,0.003088767876841647,0.0030540046208320515
2025-04-25,0.007003689128401334,0.007003689128401334,0.007003689128401334,0.007003689128401325,0.007003689128401325,0.007003689128401325,0.006982434288672179
2025-04-26,-0.00011285026307876567,-0.00011285026307876567,-0.00011285026307876567,-0.00011285026307872315,-0.00011285026307872315,-0.00011285026307872315,0.00022942631248601408
2025-04-27,-0.009285835003256733,-0.009285835003256733,-0.009285835003256733,-0.009285835003256748,-0.009285835003256748,-0.009285835003256748,-0.009251243415618005
2025-04-28,0.013460153754447441,0.01624048002647628,0.01624048002647628,0.013460153754447424,0.016200818730743194,0.016200818730743194,0.016015951478448365
2025-04-29,-0.007939697153954052,-0.009642990880416787,-0.009642990880416787,-0.00793969715395404,-0.009706727543783655,-0.009706727543783655,-0.010003792188171934
2025-04-30,-0.0008998818280444655,-0.0010929323994384415,-0.0010929323994384415,-0.0008998818280444576,-0.0011572193211405457,-0.0011572193211405457,-0.0014568486165171812
2025-05-01,0.024613579259100685,0.029893900954612813,0.029893900954612813,0.024613579259100682,0.02982761980522497,0.02982761980522497,0.02951869578830224
2025-05-02,0.004116803483376614,0.004999976406769947,0.004999976406769947,0.004116803483376508,0.004935297362152591,0.004935297362152591,0.004633840455347871
2025-05-03,-0.010638357100531735,-0.01292059111498428,-0.01292059111498428,-0.010638357100531737,-0.012984116840981108,-0.012984116840981108,-0.01328019834581562
2025-05-04,-0.016470466875938197,-0.020003856419357573,-0.020003856419357573,-0.016470466875938228,-0.020030862658698356,-0.020030862658698356,-0.020156754095941087
2025-05-05,0.004837415255530182,0.00587518015981703,0.00587518015981703,0.004837415255530164,0.005815174513113197,0.005815174513113197,0.005535496760646241
2025-05-06,0.0221709954400936,0.026927312552735432,0.026927312552735432,0.02217099544009349,0.026892896603845973,0.026892896603845973,0.02673247775156251
2025-05-07,0.0020290389556507932,0.0024643262540066688,0.0024643262540066688,0.0020290389556507638,0.0024173513114167378,0.0024173513114167378,0.002198401373468606
2025-05-08,0.06421795169902733,0.0779945520068573,0.0779945520068573,0.06421795169902733,0.07786451283279017,0.07786451283279017,0.07725845895262506
2025-05-09,-0.002804624354545003,-0.0034062970601345427,-0.0034062970601345427,-0.0028046243545449823,-0.0035133201025344674,-0.0035133201025344674,-0.004012097779875323
2025-05-10,0.017845046880145855,0.021673323426468362,0.021673323426468362,0.017845046880145876,0.02160245799413829,0.02160245799413829,0.02127217055488706
2025-05-11,-0.006597968675364138,-0.00801342299739059,-0.00801342299739059,-0.006597968675364108,-0.008281627302179184,-0.008281627302179184,-0.009531193388625625
2025-05-12,-0.012742081023262986,-0.015475624412659789,-0.015475624412659789,-0.012742081023263019,-0.015717913299986175,-0.015717913299986175,-0.016846800218245805
2025-05-13,0.012767614931556804,0.015506636079735283,0.015506636079735283,0.012767614931556759,0.015433904047223779,0.015433904047223779,0.015094917971309574
2025-05-14,-0.02270898827463281,-0.027580720183053093,-0.027580720183053093,-0.02287430465596474,-0.027811785589053395,-0.027811785589053395,-0.027957618081133395
2025-05-15,0.0019721803627954435,0.0023952698408099514,0.0023952698408099514,0.0019721803627954504,0.002330917640533947,0.002330917640533947,0.0020309839935626073
2025-05-16,-0.002889353127405385,-0.003509202574005074,-0.003509202574005074,-0.0028893531274053474,-0.003564561216072293,-0.003564561216072293,-0.00382258194616214
2025-05-17,-0.0032595910264317705,-0.003958867163609712,-0.003958867163609712,-0.0032595910264318073,-0.004022969639797647,-0.004022969639797647,-0.0043217392794185905
2025-05-18,0.032267217057824864,0.03918946427188047,0.03918946427188047,0.03226721705782487,0.03912022837748497,0.03912022837748497,0.03879753421112131
2025-05-19,-0.00827134583434252,-0.010045787694502355,-0.010045787694502355,-0.008271345834342525,-0.010205885172054008,-0.010205885172054008,-0.010951975797649949
2025-05-20,0.01208870690759457,0.014682082641320527,0.014682082641320527,0.01208870690759456,0.014627352222106316,0.014627352222106316,0.014372255185341132
2025-05-21,0.026148809185634184,0.03175848172763709,0.03175848172763709,0.026148809185634114,0.0316497737256638,0.0316497737256638,0.031143115262192378
2025-05-22,0.018717122570947525,0.022732484333931022,0.022732484333931022,0.018717122570947486,0.022421660321640058,0.022421660321640058,0.020973466920150896
2025-05-23,-0.0391947945234237,-0.04760320658787401,-0.04760320658787401,-0.03919479452342367,-0.047887975107122394,-0.047887975107122394,-0.04921465149399251
